"agerev10_id","agerev10_lib","dipl_id","dipl_lib","cneetud_is_cneres","c1","c2","c3","c6","c4","c5","cpt_ind","type_equi","type_etab"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","N","N","N","6","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","N","Y","N","5","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","N","Y","Y","6","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","Y","N","N","12","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","Y","N","Y","1","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","Y","Y","N","14","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","Y","Y","Y","154","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","Y","Y","Y","Y","N","Y","N","4","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","Y","Y","Y","Y","Y","Y","N","12","","23"
"18","18-24 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","Y","Y","Y","Y","Y","Y","Y","184","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","N","N","N","N","N","1","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","N","Y","Y","Y","N","1","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","N","N","N","Y","1","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","N","N","N","1","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","N","Y","Y","2","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","N","N","2","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","Y","N","5","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","Y","Y","112","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","Y","Y","Y","Y","Y","Y","N","2","","23"
"18","18-24 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","Y","Y","Y","Y","Y","Y","Y","146","","23"
"18","18-24 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","N","N","N","N","N","2","","23"
"18","18-24 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","N","Y","N","1","","23"
"18","18-24 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","Y","N","N","2","","23"
"18","18-24 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","Y","Y","N","3","","23"
"18","18-24 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","Y","Y","Y","68","","23"
"18","18-24 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","Y","Y","Y","Y","Y","Y","Y","30","","23"
"25","25-29 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","Y","Y","N","N","1","","23"
"25","25-29 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","Y","Y","Y","Y","9","","23"
"25","25-29 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","Y","Y","Y","Y","Y","Y","N","2","","23"
"25","25-29 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","Y","Y","Y","Y","Y","Y","Y","10","","23"
"25","25-29 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","N","N","N","N","N","N","1","","23"
"25","25-29 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","N","Y","N","2","","23"
"25","25-29 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","Y","N","N","1","","23"
"25","25-29 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","Y","Y","Y","6","","23"
"25","25-29 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","Y","Y","Y","Y","Y","Y","Y","4","","23"
"25","25-29 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","N","N","Y","Y","N","N","1","","23"
"25","25-29 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","N","Y","N","1","","23"
"25","25-29 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","N","N","1","","23"
"25","25-29 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","Y","N","3","","23"
"25","25-29 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","Y","Y","13","","23"
"25","25-29 ans","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","Y","Y","Y","Y","Y","Y","Y","13","","23"
"25","25-29 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","N","N","N","N","N","1","","23"
"25","25-29 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","N","N","N","N","1","","23"
"25","25-29 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","N","Y","Y","N","1","","23"
"25","25-29 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","Y","Y","N","2","","23"
"25","25-29 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","Y","Y","Y","31","","23"
"25","25-29 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","Y","Y","Y","Y","Y","Y","N","1","","23"
"25","25-29 ans","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","Y","Y","Y","Y","Y","Y","Y","17","","23"
"30","30 ans ou plus","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","N","N","N","N","N","1","","23"
"30","30 ans ou plus","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","N","N","N","N","2","","23"
"30","30 ans ou plus","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","Y","N","N","N","1","","23"
"30","30 ans ou plus","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","Y","Y","Y","N","2","","23"
"30","30 ans ou plus","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","Y","Y","Y","Y","11","","23"
"30","30 ans ou plus","15","Baccalaur?at g?n?ral, brevet sup?rieur","Y","Y","Y","Y","Y","Y","Y","4","","23"
"30","30 ans ou plus","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","N","N","N","N","N","1","","23"
"30","30 ans ou plus","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","N","N","N","1","","23"
"30","30 ans ou plus","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","N","Y","N","1","","23"
"30","30 ans ou plus","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","Y","Y","N","2","","23"
"30","30 ans ou plus","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","Y","Y","Y","Y","10","","23"
"30","30 ans ou plus","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","Y","Y","Y","Y","Y","Y","Y","2","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","N","N","N","N","N","2","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","N","N","N","N","1","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","N","Y","N","N","1","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","N","N","N","1","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","N","Y","Y","1","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","N","N","2","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","Y","N","1","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","N","Y","Y","Y","Y","Y","Y","37","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","Y","Y","Y","Y","Y","Y","N","2","","23"
"30","30 ans ou plus","17","Dipl?me universitaire de 1er cycle, BTS, DUT, dipl?me des professions sociales ou de sant?, d'infirmier(?re)","Y","Y","Y","Y","Y","Y","Y","8","","23"
"30","30 ans ou plus","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","N","N","N","N","1","","23"
"30","30 ans ou plus","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","N","N","N","2","","23"
"30","30 ans ou plus","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","Y","N","N","1","","23"
"30","30 ans ou plus","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","Y","Y","N","3","","23"
"30","30 ans ou plus","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","N","Y","Y","Y","Y","Y","Y","45","","23"
"30","30 ans ou plus","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","Y","Y","Y","Y","N","Y","N","1","","23"
"30","30 ans ou plus","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","Y","Y","Y","Y","Y","Y","N","3","","23"
"30","30 ans ou plus","18","Dipl?me universitaire de 2?me ou 3?me cycle (y compris m?decine, pharmacie, dentaire), dipl?me d'ing?nieur, d'une grande ?cole, doctorat, etc.","Y","Y","Y","Y","Y","Y","Y","3","","23"
"02","2 ans","ZZ","Sans objet","N","Y","N","N","N","N","N","19","",""
"02","2 ans","ZZ","Sans objet","N","Y","Y","N","N","N","N","8","",""
"02","2 ans","ZZ","Sans objet","N","Y","Y","N","Y","N","N","1","",""
"02","2 ans","ZZ","Sans objet","N","Y","Y","Y","N","N","N","1","",""
"02","2 ans","ZZ","Sans objet","N","Y","Y","Y","Y","N","N","1","",""
"02","2 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","N","3","",""
"02","2 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","Y","4","",""
"02","2 ans","ZZ","Sans objet","Y","Y","N","N","N","N","N","45","",""
"02","2 ans","ZZ","Sans objet","Y","Y","N","Y","N","N","N","1","",""
"02","2 ans","ZZ","Sans objet","Y","Y","Y","N","N","N","N","12","",""
"02","2 ans","ZZ","Sans objet","Y","Y","Y","Y","N","N","N","2","",""
"02","2 ans","ZZ","Sans objet","Y","Y","Y","Y","N","Y","N","15","",""
"02","2 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","N","N","1","",""
"02","2 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","N","9","",""
"02","2 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","Y","41","",""
"03","3 ans","ZZ","Sans objet","N","N","N","N","N","N","N","1","",""
"03","3 ans","ZZ","Sans objet","N","Y","N","N","N","N","N","147","",""
"03","3 ans","ZZ","Sans objet","N","Y","N","Y","N","N","N","1","",""
"03","3 ans","ZZ","Sans objet","N","Y","Y","N","N","N","N","30","",""
"03","3 ans","ZZ","Sans objet","N","Y","Y","N","Y","N","N","1","",""
"03","3 ans","ZZ","Sans objet","N","Y","Y","Y","N","N","N","2","",""
"03","3 ans","ZZ","Sans objet","N","Y","Y","Y","N","Y","N","5","",""
"03","3 ans","ZZ","Sans objet","N","Y","Y","Y","Y","N","N","5","",""
"03","3 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","N","6","",""
"03","3 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","Y","15","",""
"03","3 ans","ZZ","Sans objet","Y","N","N","N","N","N","N","2","",""
"03","3 ans","ZZ","Sans objet","Y","Y","N","N","N","N","N","336","",""
"03","3 ans","ZZ","Sans objet","Y","Y","N","N","Y","N","N","11","",""
"03","3 ans","ZZ","Sans objet","Y","Y","N","Y","N","N","N","8","",""
"03","3 ans","ZZ","Sans objet","Y","Y","N","Y","Y","N","N","1","",""
"03","3 ans","ZZ","Sans objet","Y","Y","Y","N","N","N","N","133","",""
"03","3 ans","ZZ","Sans objet","Y","Y","Y","Y","N","N","N","6","",""
"03","3 ans","ZZ","Sans objet","Y","Y","Y","Y","N","Y","N","70","",""
"03","3 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","N","N","6","",""
"03","3 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","N","60","",""
"03","3 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","Y","182","",""
"04","4 ans","ZZ","Sans objet","N","Y","N","N","N","N","N","139","",""
"04","4 ans","ZZ","Sans objet","N","Y","N","N","Y","N","N","2","",""
"04","4 ans","ZZ","Sans objet","N","Y","N","Y","N","N","N","3","",""
"04","4 ans","ZZ","Sans objet","N","Y","Y","N","N","N","N","53","",""
"04","4 ans","ZZ","Sans objet","N","Y","Y","Y","N","N","N","2","",""
"04","4 ans","ZZ","Sans objet","N","Y","Y","Y","N","Y","N","6","",""
"04","4 ans","ZZ","Sans objet","N","Y","Y","Y","Y","N","N","7","",""
"04","4 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","N","11","",""
"04","4 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","Y","19","",""
"04","4 ans","ZZ","Sans objet","Y","N","N","N","N","N","N","4","",""
"04","4 ans","ZZ","Sans objet","Y","Y","N","N","N","N","N","327","",""
"04","4 ans","ZZ","Sans objet","Y","Y","N","N","Y","N","N","9","",""
"04","4 ans","ZZ","Sans objet","Y","Y","N","Y","N","N","N","7","",""
"04","4 ans","ZZ","Sans objet","Y","Y","N","Y","Y","N","N","2","",""
"04","4 ans","ZZ","Sans objet","Y","Y","Y","N","N","N","N","127","",""
"04","4 ans","ZZ","Sans objet","Y","Y","Y","Y","N","N","N","4","",""
"04","4 ans","ZZ","Sans objet","Y","Y","Y","Y","N","Y","N","79","",""
"04","4 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","N","N","3","",""
"04","4 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","N","61","",""
"04","4 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","Y","187","",""
"05","5 ans","ZZ","Sans objet","N","Y","N","N","N","N","N","134","",""
"05","5 ans","ZZ","Sans objet","N","Y","N","N","Y","N","N","1","",""
"05","5 ans","ZZ","Sans objet","N","Y","N","Y","N","N","N","4","",""
"05","5 ans","ZZ","Sans objet","N","Y","Y","N","N","N","N","41","",""
"05","5 ans","ZZ","Sans objet","N","Y","Y","Y","N","N","N","6","",""
"05","5 ans","ZZ","Sans objet","N","Y","Y","Y","N","Y","N","5","",""
"05","5 ans","ZZ","Sans objet","N","Y","Y","Y","Y","N","N","4","",""
"05","5 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","N","5","",""
"05","5 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","Y","33","",""
"05","5 ans","ZZ","Sans objet","Y","N","N","N","N","N","N","3","",""
"05","5 ans","ZZ","Sans objet","Y","Y","N","N","N","N","N","341","",""
"05","5 ans","ZZ","Sans objet","Y","Y","N","N","Y","N","N","8","",""
"05","5 ans","ZZ","Sans objet","Y","Y","N","Y","N","N","N","5","",""
"05","5 ans","ZZ","Sans objet","Y","Y","N","Y","Y","N","N","3","",""
"05","5 ans","ZZ","Sans objet","Y","Y","Y","N","N","N","N","124","",""
"05","5 ans","ZZ","Sans objet","Y","Y","Y","Y","N","N","N","6","",""
"05","5 ans","ZZ","Sans objet","Y","Y","Y","Y","N","Y","N","76","",""
"05","5 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","N","N","12","",""
"05","5 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","N","64","",""
"05","5 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","Y","180","",""
"06","6-10 ans","ZZ","Sans objet","N","N","N","N","N","N","N","3","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","N","N","N","N","N","762","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","N","N","Y","N","N","9","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","N","Y","N","N","N","5","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","N","Y","Y","N","N","4","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","Y","N","N","N","N","294","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","Y","Y","N","N","N","30","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","Y","Y","N","Y","N","39","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","Y","Y","N","Y","Y","4","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","Y","Y","Y","N","N","39","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","Y","Y","Y","N","Y","1","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","N","47","",""
"06","6-10 ans","ZZ","Sans objet","N","Y","Y","Y","Y","Y","Y","178","",""
"06","6-10 ans","ZZ","Sans objet","Y","N","N","N","N","N","N","13","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","N","N","N","N","N","1655","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","N","N","Y","N","N","49","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","N","Y","N","N","N","15","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","N","Y","Y","N","N","15","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","Y","N","N","N","N","674","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","Y","Y","N","N","N","32","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","Y","Y","N","Y","N","348","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","N","N","41","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","N","318","",""
"06","6-10 ans","ZZ","Sans objet","Y","Y","Y","Y","Y","Y","Y","868","",""
"11","11-14 ans","1","Pas de scolarit?","N","Y","Y","Y","N","N","N","1","",""
"11","11-14 ans","11","Certificat d'?tudes primaires","N","Y","Y","N","N","N","N","3","",""
"11","11-14 ans","11","Certificat d'?tudes primaires","N","Y","Y","Y","Y","Y","Y","2","",""
"11","11-14 ans","11","Certificat d'?tudes primaires","Y","Y","Y","N","N","N","N","2","",""
"11","11-14 ans","11","Certificat d'?tudes primaires","Y","Y","Y","Y","Y","Y","N","2","",""
"11","11-14 ans","11","Certificat d'?tudes primaires","Y","Y","Y","Y","Y","Y","Y","4","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","N","N","N","N","7","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","Y","N","N","N","1","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","N","Y","Y","N","N","2","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","N","N","N","N","116","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","N","N","13","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","Y","N","17","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","N","Y","Y","2","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","N","N","10","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","N","Y","1","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","Y","N","15","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","N","Y","Y","Y","Y","Y","Y","45","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","N","N","N","N","N","6","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","N","N","N","N","37","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","N","N","N","1","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","N","Y","N","31","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","N","N","4","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","Y","N","15","",""
"11","11-14 ans","12","BEPC, brevet ?l?mentaire, brevet des coll?ges","Y","Y","Y","Y","Y","Y","Y","41","",""
"11","11-14 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","N","Y","Y","N","N","N","N","1","",""
"11","11-14 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","N","N","N","2","",""
"11","11-14 ans","13","Certificat d'aptitudes professionnelles,  brevet de compagnon","Y","Y","Y","Y","Y","Y","Y","3","",""
"11","11-14 ans","14","Brevet d'?tudes professionnelles","N","Y","N","Y","Y","N","N","1","",""
"11","11-14 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","N","N","N","N","5","",""
"11","11-14 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","N","N","N","1","",""
"11","11-14 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","N","Y","Y","1","",""
"11","11-14 ans","14","Brevet d'?tudes professionnelles","N","Y","Y","Y","Y","Y","Y","3","",""
"11","11-14 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","N","N","N","2","",""
"11","11-14 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","Y","Y","N","2","",""
"11","11-14 ans","14","Brevet d'?tudes professionnelles","Y","Y","Y","Y","Y","Y","Y","3","",""
"11","11-14 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","N","N","N","N","1","",""
"11","11-14 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","Y","N","N","N","1","",""
"11","11-14 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","Y","Y","Y","N","2","",""
"11","11-14 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","N","Y","Y","Y","Y","Y","Y","2","",""
"11","11-14 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","Y","Y","Y","Y","N","Y","N","2","",""
"11","11-14 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","Y","Y","Y","Y","Y","Y","N","1","",""
"11","11-14 ans","15","Baccalaur?at g?n?ral, brevet sup?rieur","Y","Y","Y","Y","Y","Y","Y","2","",""
"11","11-14 ans","16","Bac technologique ou professionnel, brevet professionnel ou de technicien, BEC, BEI, BEH, capacit? en droit","N","Y","Y","N","N","N","N","1","",""
